 Date & UTC Time,Sea Level,Water Temperature,Air Temperature,Barometric Pressure,Residuals,Adjusted Residuals,Wind Direction,Wind Gust,Wind Speed,Papua New Guinea
01-Jan-2020 00:00, 0.747,-9999 ,  27.5, 1011.2,-0.070,-0.084,  206,   8.6,   5.8
01-Jan-2020 01:00, 0.891,-9999 ,  28.4, 1010.6,-0.039,-0.059,  220,   7.7,   4.3
01-Jan-2020 02:00, 0.987,-9999 ,  28.9, 1010.1,-0.036,-0.063,  266,   6.6,   2.6
01-Jan-2020 03:00, 1.075,-9999 ,  29.6, 1009.2,-0.009,-0.041,  348,   4.8,   1.0
01-Jan-2020 04:00, 1.087,-9999 ,  26.4, 1008.7,-0.023,-0.064,  225,   7.1,   5.1
01-Jan-2020 05:00, 1.069,-9999 ,  26.8, 1008.2,-0.034,-0.080,  247,   6.1,   2.0
01-Jan-2020 06:00, 1.064,-9999 ,  25.6, 1008.3,-0.011,-0.061,  242,   7.7,   5.6
01-Jan-2020 07:00, 1.001,-9999 ,  26.1, 1008.6,-0.026,-0.075,  275,   6.5,   1.2
01-Jan-2020 08:00, 0.942,-9999 ,  27.3, 1009.4,-0.030,-0.075,  302,   4.8,   1.6
01-Jan-2020 09:00, 0.890,-9999 ,  27.3, 1010.4,-0.027,-0.065,  327,   6.5,   1.8
01-Jan-2020 10:00, 0.849,-9999 ,  27.1, 1010.8,-0.021,-0.049,  342,   4.1,   1.1
01-Jan-2020 11:00, 0.823,-9999 ,  26.9, 1010.9,-0.010,-0.034,  293,   5.2,   3.0
01-Jan-2020 12:00, 0.800,-9999 ,  27.3, 1010.8,-0.005,-0.029,  286,   5.7,   2.1
01-Jan-2020 13:00, 0.772,-9999 ,  26.6, 1011.1,-0.009,-0.033,  247,   4.7,   2.8
01-Jan-2020 14:00, 0.739,-9999 ,  26.3, 1010.7,-0.020,-0.042,  242,   3.0,   1.9
01-Jan-2020 15:00, 0.699,-9999 ,  26.1, 1010.0,-0.036,-0.062,  304,   2.8,   0.7
01-Jan-2020 16:00, 0.650,-9999 ,  26.4, 1009.1,-0.054,-0.088,  278,   2.8,   0.9
01-Jan-2020 17:00, 0.582,-9999 ,  26.1, 1008.7,-0.087,-0.129,  231,   2.3,   1.8
